created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 07 07:38:11 +0000 2023;1,72179E+18;#golkarindonesia #airlanggahartarto #PrabowoGibran https://t.co/eVMH7cgdLc;0;0;0;0;qme;1,45586E+18;1,72179E+18;beringinculture;https://twitter.com/beringinculture/status/1721794160704069830
Tue Nov 07 07:34:23 +0000 2023;1,72179E+18;Widih mantap dah TKN #PrabowoGibran;0;1;2;18;in;1,60441E+18;1,72179E+18;xquitavee;https://twitter.com/xquitavee/status/1721793203018564064
Tue Nov 07 07:30:24 +0000 2023;1,72179E+18;@EffendiRistriy1 Wiih habib Luthfi dukung #PrabowoGibran;0;1;0;1;in;1,60441E+18;1,72171E+18;xquitavee;https://twitter.com/xquitavee/status/1721792200332148964
Tue Nov 07 07:25:21 +0000 2023;1,72179E+18;Juru Bicara Koalisi Indonesia Maju (Jubir KIM) Irwan Fecho menyatakan bahwa struktur Tim Kampanye Nasional (TKN) pasangan bakal calon presiden dan calon wakil presiden Prabowo Subianto-Gibran Rakabuming. #TKN #PrabowoGibran https://t.co/YRvJYFD2ad;0;0;0;0;in;1,01217E+18;1,72179E+18;IdSinpo;https://twitter.com/IdSinpo/status/1721790929391276121
Tue Nov 07 07:22:34 +0000 2023;1,72179E+18;Menteri Pertahanan RI Prabowo Subianto menerima kunjungan kehormatan Duta Besar Palestina Yang Mulia Dr. Zuhair S.M. Al Shun, di Kemhan.   @SudaryonoSudar @prabowo Gibran_rakabuming @Gerindra @GerindraJateng  #prabowosubianto #prabowo #prabowopresiden #prabowogibran https://t.co/xLmxUkL3e4;0;0;0;1;in;1,5907E+18;1,72179E+18;gerindra_ktmgl;https://twitter.com/gerindra_ktmgl/status/1721790228846072270
Tue Nov 07 07:17:21 +0000 2023;1,72179E+18;"Insya Allah Pak SBY turun langsung membantu pemenangan Pak Prabowo di Jawa Timur. Kehadiran Pak SBY akan memperkuat perolehan suara Prabowo-Gibran di Jatim."" . . #AHY  #Demokrat  #prabowogibran  #demokratkebumen https://t.co/nVRN9sWhQs""";0;0;0;3;in;1,25793E+18;1,72179E+18;demokratkebumen;https://twitter.com/demokratkebumen/status/1721788914611192296
Tue Nov 07 07:00:49 +0000 2023;1,72178E+18;Pujakesuma Deklarasikan Dukungan kepada @prabowo - Gibran di Pilpres 2024 #PrabowoGibran #PrabowoGibran2024 #MendingPrabowo #TerusMajuBersamaPrabowo #Dekade08 #Pilpres2024 #Capres2024 #Pemilu2024 #PemiluDamai #PemilihanUmum2024 #AllinPrabowo https://t.co/1NXBIIsXIj;0;344;344;342;in;1,27184E+18;1,72178E+18;mapplecrush;https://twitter.com/mapplecrush/status/1721784753379226108
Tue Nov 07 06:59:00 +0000 2023;1,72178E+18;Ridwan Kamil: Saya Ditugaskan Partai Golkar, Gerak Maksimal di Jabar #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/OJj3oPsvld;0;0;19;5;in;7,21898E+17;1,72178E+18;golkarpedia;https://twitter.com/golkarpedia/status/1721784296665661729
Tue Nov 07 06:52:33 +0000 2023;1,72178E+18;Airlangga Hartarto: Anggaran Infrastruktur 2024 Rp 422 Triliun Difokuskan Untuk Pembangunan Berkelanjutan #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/AR80cUgrbc https://t.co/gPJ37iDu2R;0;0;1;2;in;1,56378E+18;1,72178E+18;GolkarToday;https://twitter.com/GolkarToday/status/1721782675357520172
Tue Nov 07 06:41:56 +0000 2023;1,72178E+18;https://t.co/PDZawJXUUW  #PemiluJujur #PemiluDamai2024 #Pemilu2024kondusif #PrabowoGibran;0;0;0;0;qme;1,36206E+18;1,72178E+18;daffodilinjuly;https://twitter.com/daffodilinjuly/status/1721780004315697322
Tue Nov 07 06:16:04 +0000 2023;1,72177E+18;Survei Charta Politika: Elektabilitas Ganjar-Mahfud dan Prabowo-Gibran Bersaing Ketat..... #ChartaPolitika  #GanjarMahfud  #PrabowoGibran  #Elektabilitas  https://t.co/Enr5Z6c2vU;0;1;1;2;in;1,15469E+18;1,72177E+18;IdChannel9;https://twitter.com/IdChannel9/status/1721773495296872731
Tue Nov 07 06:10:48 +0000 2023;1,72177E+18;Prabowo Serahkan 25 Unit Ambulans Bantu Warga Aceh  Kesira, Sehatkan Indonesia Raya Sehatkan Indonesia Raya, Kesira!  #prabowogibran #prabowogibranmenang #2024prabowogibran #kesira #kesiragerindra #gerindrakesira #kesehatanindonesiaraya #kesiraindonesia #kesirapeduliindonesia https://t.co/KV3HFPnYAL;7;3;4;25;in;1,62717E+18;1,72177E+18;kesiragerindra;https://twitter.com/kesiragerindra/status/1721772169859109209
Tue Nov 07 11:17:00 +0000 2023;1,72185E+18;Ada dua kalimat yang viral banget nih soal Pak Prabowo. Kamu pasti juga udah tahu!!! Yuk simak kata Gus Miftah!!!  #prabowo #prabowosubianto #viral #gusmiftah #gusmiftahviral #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo #terusmajubersamaprabowo… https://t.co/ErwXKnptUD;0;0;1;0;in;1,57691E+18;1,72185E+18;dekade_08;https://twitter.com/dekade_08/status/1721849227759005710
Tue Nov 07 11:22:09 +0000 2023;1,72185E+18;Didepan @prabowo Ketua MKMK Jimly Asshiddiqie @JimlyAs sebut Indonesia Negara Republik Tapi Perilaku nya Feodal.  Auto nunduk gak tuh🤣  1 lawan 9 || Putusan MKMK || Jokowi || Palestina || PPP || Partai Ka'bah || MK Sidang Ulang || Tolak Dinasti || Ganjar Pranowo || Mahfud MD https://t.co/ZYAXXkYIZz;0;0;0;0;in;1,03987E+18;1,72185E+18;so_ritonga;https://twitter.com/so_ritonga/status/1721850520149930473
Tue Nov 07 11:22:08 +0000 2023;1,72185E+18;Pedagang Pejuang Indonesia Raya Siap Menangkan Prabowo ... - Soloraya https://t.co/SH3jJuUjcT https://t.co/SMpUvxX0DE #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,53367E+18;1,72185E+18;moisefle;https://twitter.com/moisefle/status/1721850519478808916
Tue Nov 07 11:22:06 +0000 2023;1,72185E+18;Jika Terpilih Jadi Presiden, Prabowo Jamin Lanjutkan Program ... - Jurnas https://t.co/XcJ1CZky2U #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,53367E+18;1,72185E+18;moisefle;https://twitter.com/moisefle/status/1721850507998986710
Tue Nov 07 11:22:05 +0000 2023;1,72185E+18;Dukungan Basis Suara Golkar Meningkat untuk Prabowo - Gibran - https://t.co/T6jOr1MTls https://t.co/oiYJb2rN84 #Jokowinomics #MenataMasaDepan #BersamaPrabowo;0;0;0;0;in;1,0681E+18;1,72185E+18;AdrianaDaneen;https://twitter.com/AdrianaDaneen/status/1721850506367426828
Tue Nov 07 11:22:03 +0000 2023;1,72185E+18;"@adearmando61 100% juga ga apa @adearmando61 buat Pak Prabowo, tapi hasil membuktikan di pilpres siapa yg akan maju ke istana, sekarang siapin buat debat gagasan antara capres dan cawapres nya jangan kikkuk dan grogi soalnya yg berhadapan udah pengalaman memimpin kepala daerah dan Prof MD.""";0;0;0;0;in;1,56451E+18;1,72184E+18;AbdulgofurGof14;https://twitter.com/AbdulgofurGof14/status/1721850496028483929
Tue Nov 07 11:22:02 +0000 2023;1,72185E+18;Dengan 16 bendungan yang sudah selesai, kita sudah menambah tampungan air sejumlah 1,5 miliar meter kubik. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;4100043912;1,72185E+18;Ahmad_SofyanE;https://twitter.com/Ahmad_SofyanE/status/1721850493834756213
Tue Nov 07 11:22:01 +0000 2023;1,72185E+18;Sebagai sumber kehidupan, air mempunyai fungsi strategis antara lain untuk rumah tangga, industri dan pertanian. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/xH65sfSAF9;0;0;0;0;in;3831869232;1,72185E+18;ahmad_muthalib;https://twitter.com/ahmad_muthalib/status/1721850488533250419
Tue Nov 07 11:21:59 +0000 2023;1,72185E+18;Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan bahwa jumlah penduduk yang terus meningkat akan membuat kebutuhan air terus meningkat. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;3648528037;1,72185E+18;sumiswanto;https://twitter.com/sumiswanto/status/1721850479364473236
Tue Nov 07 11:21:54 +0000 2023;1,72185E+18;5.Ditujukan untuk hidup sehat dan produktif @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67819E+18;1,72185E+18;Abigailgar60992;https://twitter.com/Abigailgar60992/status/1721850457344430167
Tue Nov 07 11:21:50 +0000 2023;1,72185E+18;@Relawan_Musisi @prabowo @Gerindra Benar banget Ayahbowo Masgibran, tidak boleh pernah ragu kompak bersatu bagi kemajuan yang makin besar karena negeri ini harus makmur dan lebih baik. PilihanSejuk PilihnyaPakbowo AsiknyaSih AmaMasgibran  #AkuRelawanPrabowoGibran @prabowo @gerindra;0;0;0;0;in;1,71248E+18;1,72181E+18;OlniPistar;https://twitter.com/OlniPistar/status/1721850442618155427
Tue Nov 07 11:21:40 +0000 2023;1,72185E+18;Ketahan Air. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/XxtS0pvNNj;0;0;0;0;in;3831869232;1,72185E+18;ahmad_muthalib;https://twitter.com/ahmad_muthalib/status/1721850401480454582
Tue Nov 07 11:21:38 +0000 2023;1,72185E+18;@StefRudi @ch_chotimah2 pendukung anirs g bakal ke prabowo, khusunya dr pkb hahaha;0;0;0;0;in;1,09484E+18;1,7215E+18;RSoewarianto;https://twitter.com/RSoewarianto/status/1721850390566871061
Tue Nov 07 11:21:31 +0000 2023;1,72185E+18;4.Berorientasi pada pemenuhan gizi @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67819E+18;1,72185E+18;Abigailgar60992;https://twitter.com/Abigailgar60992/status/1721850363542901123
Tue Nov 07 11:21:26 +0000 2023;1,72185E+18;Hingga minggu pertama Desember 2019, capaian pembangunan waduk mencapai 61 bendungan, yang terdiri dari 45 bendungan baru yang sedang dibangunn 16 bendungan sudah selesai. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;4100043912;1,72185E+18;Ahmad_SofyanE;https://twitter.com/Ahmad_SofyanE/status/1721850340835049566
Tue Nov 07 11:21:22 +0000 2023;1,72185E+18;Indonesia juga sadar betul betapa pentingnya air. Tak heran kalau pemerintahan Joko Widodo memprioritaskan ketahanan air dalam periode keduanya ini. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;3648528037;1,72185E+18;sumiswanto;https://twitter.com/sumiswanto/status/1721850326465261884
Tue Nov 07 11:21:21 +0000 2023;1,72185E+18;"Walaupun TELUNJUK Pak Jokowi belum mengarah ke mana-mana di Pilpres, namun masyarakat paham isi hati Pak Jokowi kemana arahnya. Prabowo Gibran lah pilihan nya. 💪💪💪 https://t.co/69YCGbkN6N MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;EenGeaa;https://twitter.com/EenGeaa/status/1721850322111619180
Tue Nov 07 11:21:15 +0000 2023;1,72185E+18;yang diselenggarakan perdana pada Konferensi Tingkat Tinggi (KTT) G20, 12-13 November 2022. @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67809E+18;1,72185E+18;Miguelperc45130;https://twitter.com/Miguelperc45130/status/1721850297260421598
Tue Nov 07 11:21:13 +0000 2023;1,72185E+18;@AuntyNovi1978 @prabowo Wkwkwkwk… Yang penting Prabowo harus salah;0;0;0;0;in;1,60358E+18;1,72181E+18;Kimberley_2024;https://twitter.com/Kimberley_2024/status/1721850288234229848
Tue Nov 07 11:21:09 +0000 2023;1,72185E+18;@PartaiSocmed @susipudjiastuti Antara prabowo atau ganjar ... secara politik dekat dgn pdip tp scr strategis ke prabowo ... potensi prabowo lbh berpotensi menang sampai saat ini;0;0;0;0;in;1,24761E+18;1,72184E+18;AliTaufik1979;https://twitter.com/AliTaufik1979/status/1721850271574438374
Tue Nov 07 11:21:08 +0000 2023;1,72185E+18;3. Merata. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,66433E+18;1,72185E+18;MccormickM2260;https://twitter.com/MccormickM2260/status/1721850265740185766
Tue Nov 07 11:21:06 +0000 2023;1,72185E+18;@nitisaputra @jokowi @prabowo @gibran_tweet 👍👍;0;0;0;0;qme;1,59973E+18;1,71928E+18;tatatheawae;https://twitter.com/tatatheawae/status/1721850258681139392
Tue Nov 07 11:20:41 +0000 2023;1,72185E+18;"Walaupun TELUNJUK Pak Jokowi belum mengarah ke mana-mana di Pilpres, namun masyarakat paham isi hati Pak Jokowi kemana arahnya. Prabowo Gibran lah pilihan nya. 💪💪💪 https://t.co/NXTdthvw67 MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;LindaArdiansyaa;https://twitter.com/LindaArdiansyaa/status/1721850150988239292
Tue Nov 07 11:20:39 +0000 2023;1,72185E+18;2.Dimensi watu setiap saat pangan tersedia dan dapat diakses. @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67819E+18;1,72185E+18;Abigailgar60992;https://twitter.com/Abigailgar60992/status/1721850145975959664
Tue Nov 07 11:20:38 +0000 2023;1,72185E+18;"Tidak benar hanya baliho Ganjar, baliho Prabowo juga diturunkan Penurunan untuk menjaga netralitas acara kenegaraan Setelah acara selesai baliho akan dipasang kembali https://t.co/EOPlkf7unX MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;IntanHaryantiii;https://twitter.com/IntanHaryantiii/status/1721850139646845410
Tue Nov 07 11:20:38 +0000 2023;1,72185E+18;Masih belum pasti apakah putusan ini akan memengaruhi putusan capres-cawapres.   Sejauh ini, Gibran Rakabuming Raka masih boleh maju sebagai cawapres Prabowo.;0;1;0;1;in;9,03229E+17;1,72185E+18;eradotid;https://twitter.com/eradotid/status/1721850138879258933
Tue Nov 07 11:20:38 +0000 2023;1,72185E+18;Menteri Pertahanan Prabowo dan Duta Besar Palestina Membahas Bantuan Kapal RS TNI untuk Palestina  #prabowo #prabowosubianto  #patriotprabowo #prabowosangperekat #prabowosatria #prabowomenang #gibran  #pilpres2024 #palestine #freepalestine  https://t.co/UT7D5CllOH;0;0;0;0;in;2861399248;1,72185E+18;abufaraj08;https://twitter.com/abufaraj08/status/1721850138359214457
Tue Nov 07 11:20:36 +0000 2023;1,72185E+18;Begitu pentingnya air bagi kehidupan ini, membuat Benjamin Franklin, salah satu bpk bangsa Amerika Serikat itu pernah berujar, “Ketika sumur-sumur telah kering, barulah kita sadar betapa berharganya air.” Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;1;in;3648528037;1,72185E+18;sumiswanto;https://twitter.com/sumiswanto/status/1721850131673477155
Tue Nov 07 11:20:24 +0000 2023;1,72185E+18;"Berita ini tak viral, namun Prabowo pernah menyelamatkan uang negara sebesar 50 Triliun dr proyek pengadaan alat utama sistem pertahanan ( alutsista ) yang harganya sudah dinaikkan jauh melebihi harga asli. https://t.co/mZbSjHBR7g MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;FaridaRahimm;https://twitter.com/FaridaRahimm/status/1721850082621075478
Tue Nov 07 11:20:23 +0000 2023;1,72185E+18;@vinirahmawatii Prabowo sukses peremajaan alutsista, Jet Tempur F-15EX 24 unit! dekade08;0;0;0;0;in;1,6812E+18;1,72172E+18;KhansaAruna4;https://twitter.com/KhansaAruna4/status/1721850077105545238
Tue Nov 07 11:20:21 +0000 2023;1,72185E+18;"Capres Cawapres kalian bisa seasik dan sekeren ini? Prabowo Gibran is the Best! https://t.co/c4L6IqbDmR  MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;AnisaUsmann;https://twitter.com/AnisaUsmann/status/1721850067106283600
Tue Nov 07 11:20:18 +0000 2023;1,72185E+18;Ketahan Pangan. @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67809E+18;1,72185E+18;Miguelperc45130;https://twitter.com/Miguelperc45130/status/1721850057958510628
Tue Nov 07 11:20:15 +0000 2023;1,72185E+18;"Entah mengapa berita Prabowo menyelamatkan 50 triliun uang negara, tidak ada pemberitaan nya. Bukannya ini baik buat contoh lainnya??? https://t.co/xKJ2jV5Dnf MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;SuryatiHaryadi;https://twitter.com/SuryatiHaryadi/status/1721850044117372978
Tue Nov 07 11:20:14 +0000 2023;1,72185E+18;@yunartowijaya Kuda peliharaan Prabowo;0;0;0;0;in;1,58602E+18;1,7218E+18;SudungSimalang7;https://twitter.com/SudungSimalang7/status/1721850041122660657
Tue Nov 07 11:20:11 +0000 2023;1,72185E+18;@Relawan_Musisi @prabowo @Gerindra Keren nih, Ayahbowo Masgibran mementingkan kesejahteraan rakyat serta mau membuat kebijakan yg memberikan kegunaan untuk negara. PilihanSejuk PilihnyaPakbowo AsiknyaSih AmaMasgibran  #AkuRelawanPrabowoGibran @prabowo @gerindra https://t.co/P6f1KqJXAC;0;0;0;0;in;1,71248E+18;1,72181E+18;muysikah;https://twitter.com/muysikah/status/1721850025444249710
Tue Nov 07 11:20:09 +0000 2023;1,72185E+18;termasuk membangun ketahanan terhadap bencana yang ditimbulkan oleh air (water related disaster).” Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;4100043912;1,72185E+18;Ahmad_SofyanE;https://twitter.com/Ahmad_SofyanE/status/1721850017911386557
Tue Nov 07 11:20:08 +0000 2023;1,72185E+18;Dengar tuh para buzer @PDI_Perjuangan atau yg para pembenci @prabowo n @jokowi , maju terus mas @gibran_tweet;0;0;0;1;in;1,48844E+18;1,72185E+18;adelia20181986;https://twitter.com/adelia20181986/status/1721850014471950413
Tue Nov 07 11:20:08 +0000 2023;1,72185E+18;1.Berorientasi pada rumah tangga dan individu. @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67819E+18;1,72185E+18;Abigailgar60992;https://twitter.com/Abigailgar60992/status/1721850014270640386
Tue Nov 07 11:20:06 +0000 2023;1,72185E+18;Prabowo terbukti melanggar HAM berat, temperamen plus arogan #MENHANBoros #PelanggarHAMBerat https://t.co/2PRdEnqZXK;0;0;0;0;in;1,61352E+18;1,72185E+18;Lissett06447054;https://twitter.com/Lissett06447054/status/1721850005168980333
Tue Nov 07 11:20:05 +0000 2023;1,72185E+18;Prabowo Tanggapi Proses Sidang Pelanggaran Etik Hakim MK - Suara Nusantara https://t.co/fhpUP9WzQi #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat;0;0;4;0;in;2420416704;1,72185E+18;NegarakuApa;https://twitter.com/NegarakuApa/status/1721850001507451038
Tue Nov 07 11:20:04 +0000 2023;1,72185E+18;Prabowo Tanggapi Proses Sidang Pelanggaran Etik Hakim MK - Suara Nusantara https://t.co/ekXarwE1iA #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat;0;0;4;0;in;4580053393;1,72185E+18;KasimS3654;https://twitter.com/KasimS3654/status/1721849995949924580
Tue Nov 07 11:20:00 +0000 2023;1,72185E+18;@WinnerWave_ Mega Hasyim Vs SBY JK , dimenangkan SBY JK , Mega Prabowo vs SBY Boediono dimenangkan SBY Boediono ..Muncullah tukang kayu yg hebat itu ... PDIP jd partai pemenang .. itu hoaks ya ?;0;0;0;0;in;1,67903E+18;1,72182E+18;MaruThegoe;https://twitter.com/MaruThegoe/status/1721849982515609673
Tue Nov 07 11:19:59 +0000 2023;1,72185E+18;Prabowo terbukti melanggar HAM berat, temperamen plus arogan #MENHANBoros #PelanggarHAMBerat https://t.co/T3g6CqNeIf;0;0;0;0;in;1,61352E+18;1,72185E+18;Lissett06447054;https://twitter.com/Lissett06447054/status/1721849975771116021
Tue Nov 07 11:19:59 +0000 2023;1,72185E+18;diketahui bahwa risiko dan ancaman ketahanan air yang tidak ditanggulangi akan berpotensi menurunkan PDB Indonesia sekitar 7,3% di 2045. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;3648528037;1,72185E+18;sumiswanto;https://twitter.com/sumiswanto/status/1721849974567358877
Tue Nov 07 11:19:55 +0000 2023;1,72185E+18;Prabowo terbukti melanggar HAM berat, temperamen plus arogan #MENHANBoros #PelanggarHAMBerat https://t.co/jKnNV6Zrb5;0;0;0;0;in;1,61352E+18;1,72185E+18;Lissett06447054;https://twitter.com/Lissett06447054/status/1721849958402547820
Tue Nov 07 11:19:54 +0000 2023;1,72185E+18;Prabowo Subianto sangat menyadari hal tersebut karena itulah beliau mencoba membantu rakyat yang kesulitan mendapat air bersih dengan cara membangun sumur bor di wilayah yang di landa kekeringan. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;1,66435E+18;1,72185E+18;ryann_fran59494;https://twitter.com/ryann_fran59494/status/1721849955386876320
Tue Nov 07 11:19:49 +0000 2023;1,72185E+18;Prabowo terbukti melanggar HAM berat, temperamen plus arogan #MENHANBoros #PelanggarHAMBerat https://t.co/NVd5EL8AON;0;0;0;0;in;1,61352E+18;1,72185E+18;Lissett06447054;https://twitter.com/Lissett06447054/status/1721849934008483859
Tue Nov 07 11:19:46 +0000 2023;1,72185E+18;Program ekonomi Prabowo Subianto untuk rakyat. @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/CJxToR5nhL;0;0;0;0;in;1,67809E+18;1,72185E+18;Miguelperc45130;https://twitter.com/Miguelperc45130/status/1721849921375261044
Tue Nov 07 11:19:46 +0000 2023;1,72185E+18;Berdasarkan definisi tersebut dapat ditarik kesimpulan bahwa ketahanan pangan memiliki 5 unsur yang harus dipenuhi : @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,67819E+18;1,72185E+18;Abigailgar60992;https://twitter.com/Abigailgar60992/status/1721849920246972554
Tue Nov 07 11:19:42 +0000 2023;1,72185E+18;Prabowo terbukti melanggar HAM berat, temperamen plus arogan #MENHANBoros #PelanggarHAMBerat https://t.co/gx2AotygZ5;0;0;0;0;in;1,61352E+18;1,72185E+18;Lissett06447054;https://twitter.com/Lissett06447054/status/1721849906862964822
Tue Nov 07 11:19:38 +0000 2023;1,72185E+18;@naaooollll Sahhhhh selamat pk Prabowo😂;0;0;0;0;in;1,34158E+18;1,72185E+18;godib9;https://twitter.com/godib9/status/1721849887942418459
Tue Nov 07 11:19:35 +0000 2023;1,72185E+18;@Dennysiregar7 Semua sudah tidak bisa dipercaya lagi.  Presiden Republik Indonesia ke 8 adalah... Prabowo Subianto.  Wakil Presiden Republik Indonesia ke 8 adalah... Gibran Rakabuming Raka.  Tok...tok...tok...;0;0;0;0;in;1,65869E+18;1,72184E+18;CImtgr;https://twitter.com/CImtgr/status/1721849873887268945
Tue Nov 07 11:19:31 +0000 2023;1,72185E+18;Jika tak dikelola dengan baik, maka dampak buruknya akan serius. “Untuk itu pemerintah perlu mengambil langkah-langkah untuk memperkuat ketahanan air, Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;4100043912;1,72185E+18;Ahmad_SofyanE;https://twitter.com/Ahmad_SofyanE/status/1721849860654256137
Tue Nov 07 11:19:24 +0000 2023;1,72185E+18;@lovinchristmas1 perna, ntar dm an ya koh bahas politik pilih ganjar anis ap prabowo😁;0;0;0;0;in;1,325E+18;1,72185E+18;Simeyycans;https://twitter.com/Simeyycans/status/1721849831109370124
Tue Nov 07 11:19:21 +0000 2023;1,72185E+18;@ch_chotimah2 Tetap solid Prabowo-Gibran.💪💪;0;0;0;0;ht;1,48996E+18;1,72174E+18;AjaySianipar2;https://twitter.com/AjaySianipar2/status/1721849815599038496
Tue Nov 07 11:19:18 +0000 2023;1,72185E+18;@karman_mustamin @KangSoera Kata pendukung prabowo yg tantrum  🤡;0;0;0;0;in;861195031;1,7218E+18;kembangkertas97;https://twitter.com/kembangkertas97/status/1721849803137847482
Tue Nov 07 11:19:17 +0000 2023;1,72185E+18;Berdasarkan hasil studi dari World Bank dan Kementerian PPN/BAPPENAS (2021) mengenai “Ketahanan Air Indonesia”, Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;3648528037;1,72185E+18;sumiswanto;https://twitter.com/sumiswanto/status/1721849800705077681
Tue Nov 07 11:19:13 +0000 2023;1,72185E+18;"Tak pernah jadi anggota DPR atau jadi Gubernur, tapi sebagai Ketum Partai dan MenHan, Prabowo jelas lebih layak jadi presiden https://t.co/scFBqSfyh9 MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;LeniFitriiii;https://twitter.com/LeniFitriiii/status/1721849783084818491
Tue Nov 07 11:19:09 +0000 2023;1,72185E+18;@kompascom Maju terus pak Prabowo, rakyat bersama mu!!;0;0;0;0;in;1557693391;1,72183E+18;zamal_wilda;https://twitter.com/zamal_wilda/status/1721849765133250938
Tue Nov 07 11:19:02 +0000 2023;1,72185E+18;"Dan pada faktanya, banyak pendukung Jokowi yang mengalihkan pilihan pada Pasangan Prabowo Gibran. https://t.co/L9aKn68VB8 MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;DahliaAnam;https://twitter.com/DahliaAnam/status/1721849736821617084
Tue Nov 07 11:18:56 +0000 2023;1,72185E+18;Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan bahwa jumlah penduduk yang terus meningkat akan membuat kebutuhan air terus meningkat. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan;0;0;0;0;in;4100043912;1,72185E+18;Ahmad_SofyanE;https://twitter.com/Ahmad_SofyanE/status/1721849711836225892
Tue Nov 07 11:18:48 +0000 2023;1,72185E+18;4.Berorientasi pada pemenuhan gizi @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju;0;0;0;0;in;1,66434E+18;1,72185E+18;colten_ash30636;https://twitter.com/colten_ash30636/status/1721849676801114527
Tue Nov 07 11:18:47 +0000 2023;1,72185E+18;@prabowo_kaltara @prabowo @Gerindra Benar banget Ayahbowo Masgibran, tidak boleh melangkah ragu kerja bersama bagi kemajuan yang lebih besar karena bangsa ini harus sejahtera dan makin maju. PilihanSejuk PilihnyaPakbowo AsiknyaSih AmaMasgibran  #AkuRelawanPrabowoGibran @prabowo @gerindra https://t.co/jr3YgKeK8T;0;0;0;0;in;1,71248E+18;1,72181E+18;AbdeKom;https://twitter.com/AbdeKom/status/1721849674850800091
Tue Nov 07 11:18:44 +0000 2023;1,72185E+18;Menteri Pertahanan (Menhan) Prabowo Subianto menyebut ada menteri yang menganut paham neoliberal (neolib), pro persaingan pasar bebas, di Kabinet Indonesia Maju. Kontras dengan Presiden Jokowi, yang selalu fokus dengan nasib rakyat kecil.  Berita selengkapnya… https://t.co/ra8zWT0Qq6;0;0;0;0;in;1,47401E+18;1,72185E+18;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1721849662813216893
Tue Nov 07 11:18:41 +0000 2023;1,72185E+18;"Dengan dukungan segenap komponen rakyat Indonesia, Prabowo Gibran lebih dari sekedar layak menjadi Pemimpin Bangsa. https://t.co/vacgjTUC3n MKMK"" ""Teguran""""";0;0;0;0;in;1,684E+18;1,72185E+18;KikiAnamm;https://twitter.com/KikiAnamm/status/1721849650616115477
